packet_id,timestep,routing_mode,src,dst,path,hop_count,end_to_end_latency_ms,base_latency_ms,queuing_delay_ms,path_loss_prob,delivered,demand_gbps,size_bytes,bottleneck_avail_bw_gbps,max_congestion
28,1,dynamic_dijkstra,9,8,"[9, 8]",1,5.4632415880820115,5.0,0.46324158808201155,0.0,True,0.05,1500,5.190805776934844,0.48091942230651563
29,1,dynamic_dijkstra,4,10,"[4, 5, 10]",2,12.143524124644278,11.25,0.8935241246442782,0.0,True,0.05,1500,4.74620064978523,0.525379935021477
30,1,dynamic_dijkstra,5,11,"[5, 10, 11]",2,10.954262636796997,9.5,1.4542626367969973,0.0,True,0.05,1500,3.598229772046718,0.6401770227953282
31,1,dynamic_dijkstra,12,5,"[12, 11, 10, 5]",3,13.134447336482939,11.25,1.884447336482939,0.0,True,0.05,1500,3.548229772046718,0.6451770227953282
32,1,dynamic_dijkstra,3,9,"[3, 4, 9]",2,14.7938856619641,14.0,0.7938856619641008,0.0,True,0.05,1500,5.223018926604793,0.47769810733952073
33,1,dynamic_dijkstra,11,1,"[11, 12, 7, 1]",3,23.764375230210597,22.5,1.2643752302105966,0.0,True,0.05,1500,5.094222425088832,0.4905777574911168
34,1,dynamic_dijkstra,10,0,"[10, 5, 4, 3, 0]",4,21.450511968432057,19.75,1.7005119684320569,0.0,True,0.05,1500,4.596200649785231,0.540379935021477
35,1,dynamic_dijkstra,10,13,"[10, 13]",1,2.344642526403147,1.75,0.5946425264031472,0.0,True,0.05,1500,4.567701216971122,0.5432298783028877
36,1,dynamic_dijkstra,9,6,"[9, 13, 10, 5, 6]",4,21.87856043670148,19.75,2.1285604367014805,0.0,True,0.05,1500,4.459304028806746,0.5540695971193255
37,1,dynamic_dijkstra,7,10,"[7, 12, 11, 10]",3,11.336138600856419,9.5,1.836138600856419,0.0,True,0.05,1500,3.4982297720467184,0.6501770227953282
38,1,dynamic_dijkstra,7,6,"[7, 12, 11, 6]",3,20.391619960565773,19.0,1.391619960565773,0.0,True,0.05,1500,4.994222425088832,0.5005777574911168
39,1,dynamic_dijkstra,3,1,"[3, 0, 1]",2,12.77729732623971,12.0,0.7772973262397098,0.0,True,0.05,1500,5.373889325987624,0.46261106740123764
40,1,dynamic_dijkstra,5,9,"[5, 10, 13, 9]",3,15.288389461878287,13.75,1.5383894618782872,0.0,True,0.05,1500,4.467701216971123,0.5532298783028877
41,1,dynamic_dijkstra,6,11,"[6, 11]",1,11.975821238921899,11.5,0.475821238921899,0.0,True,0.05,1500,5.123889295055795,0.4876110704944205
42,1,dynamic_dijkstra,1,10,"[1, 2, 5, 10]",3,23.278402017874882,21.75,1.5284020178748818,0.0,True,0.05,1500,4.446200649785231,0.5553799350214769
43,1,dynamic_dijkstra,8,7,"[8, 7]",1,2.458871162879883,1.9,0.5588711628798833,0.0,True,0.05,1500,4.722009792391703,0.5277990207608296
44,1,dynamic_dijkstra,1,7,"[1, 7]",1,15.383301230927072,15.0,0.38330123092707247,0.0,True,0.05,1500,5.660583077363344,0.4339416922636656
45,1,dynamic_dijkstra,8,3,"[8, 3]",1,12.566322071870166,12.0,0.5663220718701663,0.0,True,0.05,1500,4.689014821976592,0.5310985178023409
46,1,dynamic_dijkstra,4,6,"[4, 5, 6]",2,10.738370570033311,9.75,0.988370570033311,0.0,True,0.05,1500,4.409304028806746,0.5590695971193254
47,1,dynamic_dijkstra,3,2,"[3, 0, 2]",2,15.774275242682082,15.0,0.7742752426820818,0.0,True,0.05,1500,5.323889325987624,0.4676110674012376
48,1,dynamic_dijkstra,11,12,"[11, 12]",1,2.1826908545756902,1.75,0.43269085457569023,0.0,True,0.05,1500,5.3608330943425555,0.46391669056574447
49,1,dynamic_dijkstra,11,3,"[11, 10, 5, 4, 3]",4,18.549953423182085,16.25,2.2999534231820853,0.0,True,0.05,1500,3.4482297720467185,0.6551770227953282
50,2,dynamic_dijkstra,11,3,"[11, 10, 5, 4, 3]",4,17.9593382673593,16.25,1.7093382673592998,0.0,True,0.05,1500,4.586555754465777,0.5413444245534224
51,2,dynamic_dijkstra,3,6,"[3, 4, 5, 6]",3,13.826009718834907,12.75,1.0760097188349071,0.0,True,0.05,1500,5.521453666897242,0.44785463331027586
52,2,dynamic_dijkstra,1,7,"[1, 7]",1,15.274731059512481,15.0,0.2747310595124812,0.0,True,0.05,1500,6.453852519023025,0.35461474809769755
53,2,dynamic_dijkstra,10,13,"[10, 13]",1,2.221601927196081,1.75,0.47160192719608096,0.0,True,0.05,1500,5.146140471776709,0.4853859528223291
54,2,dynamic_dijkstra,13,5,"[13, 10, 5]",2,10.157828403555673,9.25,0.9078284035556727,0.0,True,0.05,1500,5.096140471776709,0.49038595282232905
55,2,dynamic_dijkstra,4,10,"[4, 5, 10]",2,12.09919562023151,11.25,0.8491956202315105,0.0,True,0.05,1500,5.345525741700329,0.4654474258299671
56,2,dynamic_dijkstra,0,4,"[0, 3, 4]",2,9.37113646566591,8.5,0.8711364656659093,0.0,True,0.05,1500,4.741889671684222,0.5258110328315778
57,2,dynamic_dijkstra,1,10,"[1, 2, 5, 10]",3,22.876439567642993,21.75,1.1264395676429935,0.0,True,0.05,1500,5.295525741700329,0.47044742582996707
58,2,dynamic_dijkstra,9,6,"[9, 13, 10, 5, 6]",4,21.42974623666731,19.75,1.6797462366673095,0.0,True,0.05,1500,5.0461404717767095,0.49538595282232906
59,2,dynamic_dijkstra,2,12,"[2, 5, 10, 11, 12]",4,23.443566196194737,21.75,1.6935661961947375,0.0,True,0.05,1500,4.536555754465777,0.5463444245534224
60,2,dynamic_dijkstra,2,12,"[2, 5, 10, 11, 12]",4,23.478605976866742,21.75,1.7286059768667421,0.0,True,0.05,1500,4.486555754465777,0.5513444245534223
61,2,dynamic_dijkstra,6,9,"[6, 5, 10, 13, 9]",4,21.48291725255145,19.75,1.7329172525514487,0.0,True,0.05,1500,4.99614047177671,0.500385952822329
62,2,dynamic_dijkstra,5,2,"[5, 2]",1,10.86592066236382,10.5,0.3659206623638198,0.0,True,0.05,1500,5.774201052496918,0.4225798947503082
63,2,dynamic_dijkstra,3,9,"[3, 4, 9]",2,14.721408219556416,14.0,0.721408219556416,0.0,True,0.05,1500,5.56806065440488,0.44319393455951206
64,2,dynamic_dijkstra,7,5,"[7, 12, 11, 10, 5]",4,18.80184192880055,17.0,1.801841928800549,0.0,True,0.05,1500,4.436555754465777,0.5563444245534223
65,2,dynamic_dijkstra,4,1,"[4, 3, 0, 1]",3,16.342558029756976,15.0,1.342558029756976,0.0,True,0.05,1500,4.691889671684222,0.5308110328315778
66,2,dynamic_dijkstra,13,4,"[13, 10, 5, 4]",3,14.434046726812163,13.0,1.4340467268121628,0.0,True,0.05,1500,4.94614047177671,0.505385952822329
67,2,dynamic_dijkstra,11,6,"[11, 6]",1,12.021727437256388,11.5,0.5217274372563878,0.0,True,0.05,1500,4.893673026366347,0.5106326973633653
68,2,dynamic_dijkstra,5,3,"[5, 4, 3]",2,7.518063998851347,6.75,0.7680639988513471,0.0,True,0.05,1500,5.371453666897242,0.46285463331027576
69,2,dynamic_dijkstra,12,3,"[12, 8, 3]",2,17.412838049401696,16.5,0.9128380494016959,0.0,True,0.05,1500,4.339142183507802,0.5660857816492199
70,2,dynamic_dijkstra,3,10,"[3, 4, 5, 10]",3,15.54489353180514,14.25,1.2948935318051404,0.0,True,0.05,1500,4.94552574170033,0.5054474258299669
71,2,dynamic_dijkstra,10,5,"[10, 5]",1,8.02134076375286,7.5,0.5213407637528604,0.0,True,0.05,1500,4.895525741700331,0.5104474258299669
72,2,dynamic_dijkstra,13,1,"[13, 10, 5, 2, 1]",4,25.271913275580864,23.5,1.7719132755808644,0.0,True,0.05,1500,4.845525741700331,0.5154474258299669
73,2,dynamic_dijkstra,1,11,"[1, 7, 12, 11]",3,23.478996919321446,22.5,0.9789969193214461,0.0,True,0.05,1500,5.544658850651174,0.44553411493488265
74,2,dynamic_dijkstra,9,2,"[9, 13, 10, 5, 2]",4,26.088766284557124,24.25,1.8387662845571242,0.0,True,0.05,1500,4.795525741700331,0.520447425829967
75,2,dynamic_dijkstra,3,11,"[3, 4, 5, 10, 11]",4,18.243450127929655,16.25,1.9934501279296555,0.0,True,0.05,1500,4.386555754465777,0.5613444245534223
76,2,dynamic_dijkstra,2,7,"[2, 1, 7]",2,19.389467642526892,18.75,0.6394676425268919,0.0,True,0.05,1500,5.864803438784436,0.41351965612155644
77,2,dynamic_dijkstra,11,0,"[11, 10, 5, 4, 3, 0]",5,24.361354528669708,21.75,2.6113545286697075,0.0,True,0.05,1500,4.336555754465778,0.5663444245534223
78,2,dynamic_dijkstra,6,10,"[6, 5, 10]",2,14.459462130776478,13.5,0.9594621307764779,0.0,True,0.05,1500,4.6455257417003315,0.5354474258299668
79,2,dynamic_dijkstra,5,4,"[5, 4]",1,4.216846136900592,3.75,0.4668461369005916,0.0,True,0.05,1500,5.171453666897243,0.4828546333102757
80,2,dynamic_dijkstra,8,1,"[8, 7, 1]",2,17.81813837793623,16.9,0.9181383779362307,0.0,True,0.05,1500,4.444552639314776,0.5555447360685224
81,2,dynamic_dijkstra,13,8,"[13, 9, 8]",2,10.143985887982861,9.5,0.6439858879828613,0.0,True,0.05,1500,5.611247704267986,0.4388752295732014
82,2,dynamic_dijkstra,9,5,"[9, 13, 10, 5]",3,15.27959852312849,13.75,1.5295985231284899,0.0,True,0.05,1500,4.595525741700332,0.5404474258299669
83,2,dynamic_dijkstra,2,0,"[2, 1, 0]",2,11.065544055593257,10.25,0.8155440555932572,0.0,True,0.05,1500,5.2319328280915816,0.47680671719084183
84,2,dynamic_dijkstra,2,4,"[2, 5, 4]",2,15.115300473998072,14.25,0.8653004739980723,0.0,True,0.05,1500,5.121453666897243,0.4878546333102757
85,2,dynamic_dijkstra,9,1,"[9, 8, 7, 1]",3,23.095909759854745,21.9,1.1959097598547466,0.0,True,0.05,1500,4.394552639314776,0.5605447360685224
86,2,dynamic_dijkstra,2,8,"[2, 1, 7, 8]",3,21.974149556123717,20.65,1.324149556123718,0.0,True,0.05,1500,4.344552639314776,0.5655447360685224
87,2,dynamic_dijkstra,2,4,"[2, 5, 4]",2,15.132900147467858,14.25,0.8829001474678577,0.0,True,0.05,1500,5.071453666897243,0.4928546333102757
88,2,dynamic_dijkstra,8,12,"[8, 12]",1,4.766365046543572,4.5,0.26636504654357207,0.0,True,0.05,1500,6.524305906892273,0.3475694093107727
89,2,dynamic_dijkstra,4,8,"[4, 3, 8]",2,16.031960323662105,15.0,1.0319603236621049,0.0,True,0.05,1500,4.289142183507802,0.5710857816492199
90,2,dynamic_dijkstra,0,3,"[0, 3]",1,6.088876335777922,5.5,0.5888763357779219,0.0,True,0.05,1500,4.591889671684222,0.5408110328315778
91,2,dynamic_dijkstra,5,12,"[5, 10, 11, 12]",3,12.819262818819729,11.25,1.5692628188197286,0.0,True,0.05,1500,4.286555754465778,0.5713444245534223
92,2,dynamic_dijkstra,10,6,"[10, 5, 6]",2,14.503243824859739,13.5,1.003243824859739,0.0,True,0.05,1500,4.495525741700332,0.5504474258299668
93,2,dynamic_dijkstra,3,1,"[3, 0, 1]",2,13.065754309335277,12.0,1.0657543093352775,0.0,True,0.05,1500,4.541889671684222,0.5458110328315777
94,2,dynamic_dijkstra,6,8,"[6, 11, 12, 8]",3,18.863898155159724,17.75,1.113898155159724,0.0,True,0.05,1500,4.843673026366347,0.5156326973633653
95,2,dynamic_dijkstra,12,2,"[12, 11, 10, 5, 2]",4,23.77598250147101,21.75,2.0259825014710096,0.0,True,0.05,1500,4.236555754465778,0.5763444245534222
96,2,dynamic_dijkstra,7,6,"[7, 12, 11, 6]",3,20.27567242571778,19.0,1.2756724257177794,0.0,True,0.05,1500,4.793673026366347,0.5206326973633653
97,2,dynamic_dijkstra,13,3,"[13, 10, 5, 4, 3]",4,18.060530626527846,16.0,2.0605306265278465,0.0,True,0.05,1500,4.395525741700332,0.5604474258299668
98,2,dynamic_dijkstra,7,13,"[7, 8, 9, 13]",3,12.735930733600345,11.4,1.3359307336003443,0.0,True,0.05,1500,4.294552639314777,0.5705447360685223
99,2,dynamic_dijkstra,3,5,"[3, 4, 5]",2,7.637239634301846,6.75,0.8872396343018458,0.0,True,0.05,1500,4.9714536668972436,0.5028546333102757
100,3,dynamic_dijkstra,11,4,"[11, 10, 5, 4]",3,14.646676842503506,13.25,1.3966768425035063,0.0,True,0.05,1500,4.524136749143215,0.5475863250856785
101,3,dynamic_dijkstra,7,11,"[7, 12, 11]",2,8.095109404584793,7.5,0.5951094045847931,0.0,True,0.05,1500,6.231926072525093,0.37680739274749064
102,3,dynamic_dijkstra,7,3,"[7, 12, 8, 3]",3,23.76265539623953,22.25,1.5126553962395306,0.0,True,0.05,1500,3.8980285605322926,0.6101971439467707
103,3,dynamic_dijkstra,1,9,"[1, 0, 3, 4, 9]",4,28.0477527394097,26.0,2.047752739409699,0.0,True,0.05,1500,4.507267442095432,0.5492732557904568
104,3,dynamic_dijkstra,3,1,"[3, 0, 1]",2,12.95930460490798,12.0,0.9593046049079792,0.0,True,0.05,1500,4.457267442095432,0.5542732557904568
105,3,dynamic_dijkstra,8,10,"[8, 12, 11, 10]",3,9.975710082482042,8.25,1.725710082482042,0.0,True,0.05,1500,3.848028560532293,0.6151971439467707
106,3,dynamic_dijkstra,10,12,"[10, 11, 12]",2,4.695568462335093,3.75,0.9455684623350926,0.0,True,0.05,1500,4.424136749143216,0.5575863250856784
107,3,dynamic_dijkstra,1,8,"[1, 0, 3, 8]",3,25.418681877699143,24.0,1.418681877699143,0.0,True,0.05,1500,4.407267442095432,0.5592732557904567
108,3,dynamic_dijkstra,3,12,"[3, 8, 12]",2,17.764961223130104,16.5,1.2649612231301042,0.0,True,0.05,1500,3.798028560532293,0.6201971439467707
109,3,dynamic_dijkstra,0,1,"[0, 1]",1,6.851809599143928,6.5,0.3518095991439276,0.0,True,0.05,1500,5.8698563681661025,0.41301436318338974
110,3,dynamic_dijkstra,5,7,"[5, 10, 11, 12, 7]",4,18.62628210942133,17.0,1.6262821094213287,0.0,True,0.05,1500,4.374136749143216,0.5625863250856784
111,3,dynamic_dijkstra,10,6,"[10, 5, 6]",2,14.477397588196297,13.5,0.9773975881962969,0.0,True,0.05,1500,4.48637413039994,0.551362586960006
112,3,dynamic_dijkstra,4,12,"[4, 5, 10, 11, 12]",4,16.807848454818775,15.0,1.8078484548187745,0.0,True,0.05,1500,4.324136749143216,0.5675863250856784
113,3,dynamic_dijkstra,8,12,"[8, 12]",1,5.334034658287103,4.5,0.834034658287103,0.0,True,0.05,1500,3.748028560532293,0.6251971439467707
114,3,dynamic_dijkstra,8,7,"[8, 12, 7]",2,11.414175817012135,10.25,1.1641758170121346,0.0,True,0.05,1500,3.6980285605322933,0.6301971439467706
115,3,dynamic_dijkstra,3,13,"[3, 4, 5, 10, 13]",4,17.8291998705777,16.0,1.8291998705776997,0.0,True,0.05,1500,4.633589954495766,0.5366410045504234
116,3,dynamic_dijkstra,2,13,"[2, 5, 10, 13]",3,20.954939677431714,19.75,1.2049396774317138,0.0,True,0.05,1500,5.4402802651452316,0.45597197348547686
117,3,dynamic_dijkstra,4,0,"[4, 3, 0]",2,9.738356186848517,8.5,1.2383561868485167,0.0,True,0.05,1500,4.3572674420954325,0.5642732557904567
118,3,dynamic_dijkstra,13,12,"[13, 10, 11, 12]",3,6.933273604435687,5.5,1.433273604435687,0.0,True,0.05,1500,4.274136749143216,0.5725863250856784
119,3,dynamic_dijkstra,11,1,"[11, 12, 7, 1]",3,23.483872786764923,22.5,0.9838727867649233,0.0,True,0.05,1500,5.931926072525094,0.40680739274749056
120,3,dynamic_dijkstra,12,10,"[12, 11, 10]",2,4.783735487569977,3.75,1.0337354875699774,0.0,True,0.05,1500,4.2241367491432165,0.5775863250856783
121,3,dynamic_dijkstra,11,1,"[11, 12, 7, 1]",3,23.511901389945443,22.5,1.011901389945443,0.0,True,0.05,1500,5.8319260725250945,0.41680739274749057
122,3,dynamic_dijkstra,4,6,"[4, 5, 6]",2,10.847735209048073,9.75,1.0977352090480732,0.0,True,0.05,1500,4.43637413039994,0.556362586960006
123,3,dynamic_dijkstra,10,4,"[10, 5, 4]",2,12.12396475483103,11.25,0.8739647548310305,0.0,True,0.05,1500,5.100982006164472,0.4899017993835528
124,3,dynamic_dijkstra,5,13,"[5, 10, 13]",2,10.088101916133308,9.25,0.8381019161333079,0.0,True,0.05,1500,5.340280265145232,0.4659719734854768
125,3,dynamic_dijkstra,1,10,"[1, 2, 5, 10]",3,22.868571955983413,21.75,1.1185719559834126,0.0,True,0.05,1500,5.494334635643998,0.4505665364356002
126,3,dynamic_dijkstra,3,4,"[3, 4]",1,3.6028787451414117,3.0,0.6028787451414117,0.0,True,0.05,1500,4.533589954495766,0.5466410045504234
127,3,dynamic_dijkstra,13,12,"[13, 10, 11, 12]",3,7.007745714804544,5.5,1.5077457148045443,0.0,True,0.05,1500,4.174136749143217,0.5825863250856783
128,3,dynamic_dijkstra,1,0,"[1, 0]",1,6.859127731630867,6.5,0.359127731630867,0.0,True,0.05,1500,5.819856368166103,0.41801436318338975
129,3,dynamic_dijkstra,12,10,"[12, 11, 10]",2,4.834682062574226,3.75,1.0846820625742257,0.0,True,0.05,1500,4.124136749143217,0.5875863250856783
130,3,dynamic_dijkstra,2,9,"[2, 5, 10, 13, 9]",4,25.81897152771902,24.25,1.5689715277190217,0.0,True,0.05,1500,5.240280265145232,0.47597197348547676
131,3,dynamic_dijkstra,7,10,"[7, 12, 11, 10]",3,10.939620651080281,9.5,1.439620651080281,0.0,True,0.05,1500,4.074136749143217,0.5925863250856783
132,3,dynamic_dijkstra,2,0,"[2, 1, 0]",2,10.923374144322807,10.25,0.673374144322807,0.0,True,0.05,1500,5.769856368166103,0.4230143631833897
133,3,dynamic_dijkstra,4,13,"[4, 5, 10, 13]",3,14.380144005034095,13.0,1.3801440050340954,0.0,True,0.05,1500,5.050982006164472,0.49490179938355283
134,3,dynamic_dijkstra,13,4,"[13, 10, 5, 4]",3,14.40808340309681,13.0,1.4080834030968106,0.0,True,0.05,1500,5.000982006164472,0.4999017993835528
135,3,dynamic_dijkstra,13,6,"[13, 10, 5, 6]",3,16.81656356806153,15.25,1.5665635680615289,0.0,True,0.05,1500,4.386374130399941,0.561362586960006
136,3,dynamic_dijkstra,0,12,"[0, 3, 8, 12]",3,23.98900330133502,22.0,1.9890033013350212,0.0,True,0.05,1500,3.6480285605322935,0.6351971439467706
137,3,dynamic_dijkstra,3,2,"[3, 0, 1, 2]",3,17.11197377436152,15.75,1.3619737743615197,0.0,True,0.05,1500,4.257267442095433,0.5742732557904567
138,3,dynamic_dijkstra,0,9,"[0, 3, 4, 9]",3,21.35482484876173,19.5,1.85482484876173,0.0,True,0.05,1500,4.207267442095433,0.5792732557904567
139,3,dynamic_dijkstra,1,4,"[1, 0, 3, 4]",3,16.71232392059269,15.0,1.7123239205926915,0.0,True,0.05,1500,4.157267442095433,0.5842732557904566
140,3,dynamic_dijkstra,12,9,"[12, 8, 9]",2,10.781152778870016,9.5,1.281152778870016,0.0,True,0.05,1500,3.5980285605322937,0.6401971439467706
141,3,dynamic_dijkstra,5,7,"[5, 10, 11, 12, 7]",4,18.923078338161034,17.0,1.9230783381610337,0.0,True,0.05,1500,4.024136749143217,0.5975863250856783
142,3,dynamic_dijkstra,13,11,"[13, 10, 11]",2,5.000143192704369,3.75,1.2501431927043694,0.0,True,0.05,1500,3.9741367491432174,0.6025863250856782
143,3,dynamic_dijkstra,9,1,"[9, 4, 3, 0, 1]",4,28.310069883004296,26.0,2.310069883004296,0.0,True,0.05,1500,4.107267442095433,0.5892732557904566
144,3,dynamic_dijkstra,1,10,"[1, 2, 5, 10]",3,22.957621834019864,21.75,1.2076218340198643,0.0,True,0.05,1500,5.194334635643999,0.4805665364356001
145,3,dynamic_dijkstra,1,7,"[1, 7]",1,15.335970138324459,15.0,0.3359701383244591,0.0,True,0.05,1500,5.981074886265125,0.4018925113734875
146,3,dynamic_dijkstra,1,5,"[1, 2, 5]",2,15.010450944802834,14.25,0.7604509448028338,0.0,True,0.05,1500,5.3553989234578765,0.46446010765421236
147,3,dynamic_dijkstra,1,3,"[1, 0, 3]",2,13.130045740188283,12.0,1.130045740188283,0.0,True,0.05,1500,4.0572674420954336,0.5942732557904566
148,3,dynamic_dijkstra,9,6,"[9, 13, 10, 5, 6]",4,21.662973212610872,19.75,1.912973212610872,0.0,True,0.05,1500,4.336374130399941,0.566362586960006
149,3,dynamic_dijkstra,7,12,"[7, 12]",1,6.096475356150989,5.75,0.34647535615098857,0.0,True,0.05,1500,5.906846506123366,0.4093153493876634
150,4,dynamic_dijkstra,13,12,"[13, 10, 11, 12]",3,6.81855945352974,5.5,1.3185594535297396,0.0,True,0.05,1500,4.3259086497637655,0.5674091350236234
151,4,dynamic_dijkstra,0,8,"[0, 3, 8]",2,18.879255680700513,17.5,1.3792556807005134,0.0,True,0.05,1500,3.6016932539004847,0.6398306746099516
152,4,dynamic_dijkstra,1,8,"[1, 7, 8]",2,19.142841518807437,16.9,2.242841518807438,0.017635259191641328,True,0.05,1500,2.1091651872407207,0.789083481275928
153,4,dynamic_dijkstra,10,1,"[10, 5, 2, 1]",3,22.781283146883638,21.75,1.0312831468836379,0.0,True,0.05,1500,5.73674556022554,0.42632544397744604
154,4,dynamic_dijkstra,5,9,"[5, 10, 13, 9]",3,14.80212131521067,13.75,1.0521213152106696,0.0,True,0.05,1500,5.1969338877570435,0.48030661122429563
155,4,dynamic_dijkstra,12,2,"[12, 11, 10, 5, 2]",4,23.314442669173253,21.75,1.5644426691732534,0.0,True,0.05,1500,4.275908649763766,0.5724091350236234
156,4,dynamic_dijkstra,2,13,"[2, 5, 10, 13]",3,20.915929670343864,19.75,1.1659296703438642,0.0,True,0.05,1500,5.146933887757044,0.48530661122429564
157,4,dynamic_dijkstra,6,10,"[6, 5, 10]",2,14.37962996720741,13.5,0.8796299672074106,0.0,True,0.05,1500,4.765902154602073,0.5234097845397927
158,4,dynamic_dijkstra,8,10,"[8, 12, 11, 10]",3,10.238215754190483,8.25,1.9882157541904828,0.0,True,0.05,1500,3.154531265709405,0.6845468734290595
159,4,dynamic_dijkstra,9,0,"[9, 4, 3, 0]",3,21.109221864296494,19.5,1.6092218642964937,0.0,True,0.05,1500,4.135312026306962,0.5864687973693038
160,4,dynamic_dijkstra,11,3,"[11, 10, 5, 4, 3]",4,18.283675577823352,16.25,2.0336755778233524,0.0,True,0.05,1500,4.175908649763766,0.5824091350236233
161,4,dynamic_dijkstra,6,10,"[6, 5, 10]",2,14.404781142702529,13.5,0.9047811427025287,0.0,True,0.05,1500,4.715902154602073,0.5284097845397927
162,4,dynamic_dijkstra,4,7,"[4, 3, 8, 7]",3,20.1515984890122,16.9,3.2515984890122027,0.019670447664439705,True,0.05,1500,2.059165187240721,0.7940834812759279
